cat,sample_type,phase,elev_minimum,aspect_average,infiltration_mode,emergence_50,emergence_500,emergence_1k,cent_elev,location,island_size,avg_fetch,viewsize_5k,viewsize_10k
5542,hull,lm,39.17034149,34.91951164,2,19.47443218,899.5690636,1019.381462,39.29594,island,2961500,3210.6832,59588,141115
5543,hull,lm,35.40505219,187.7684059,2,77.21776918,854.3281758,1040.405628,35.40505,island,198800,2688.080069,707,707
5544,hull,lm,42.0409584,223.3845444,4,830.0655977,789.3964607,813.8856761,43.74969,mainland,,1155.638912,152030,254444
5545,hull,lm,29.64045143,151.5398102,4,158.4082223,1076.617025,1152.200365,31.20193,mainland,,11816.36934,162523,326753
5546,hull,lm,43.44900894,134.5160007,3,542.6528997,607.6129771,684.9111592,44.32188,mainland,,62.31577939,2802,2802
5547,hull,lm,27.33714104,273.6579437,2,319.7301198,1035.823182,1330.651048,29.27571,mainland,,471.007748,35402,36223
5548,hull,lm,28.69296646,144.3014709,4,66.58919062,846.0368027,1038.178223,29.78796,island,82600,783.7263698,90538,161205
5549,hull,lm,32.20885849,146.5816402,2,44.39033184,607.9477592,753.7234784,32.34599,island,3579000,6283.627928,75556,163930
5550,hull,lm,34.17910004,60.70308151,3,519.002751,1284.917413,1287.05844,36.26221,mainland,,53.80405725,4485,4485
5551,hull,lm,41.75722122,215.0228767,2,183.6854363,623.9351665,606.2731132,41.75722,mainland,,3238.069422,49977,161443
5552,hull,lm,34.70960999,268.4037094,2,38.95032055,283.0771114,731.3664955,34.70961,mainland,,10433.56283,42528,42545
5553,hull,lm,27.00201416,212.0795593,4,259.1500117,1535.041057,1498.603055,28.15747,mainland,,329.7225039,14726,14726
5554,hull,lm,36.80461884,126.5840721,4,72.27499135,1247.840642,1008.674528,36.80462,mainland,,41944.81084,212804,873941
5555,hull,lm,31.01951408,17.91312957,2,134.3390672,915.8703665,1457.039587,31.44995,island,258800,675.0993059,82064,120093
5556,hull,lm,37.1638298,139.6880554,2,275.8277464,870.1502221,882.6129118,38.31473,mainland,,21229.0595,58037,256406
5557,hull,lm,44.53037262,261.3196574,3,130.0782229,722.1590451,595.7777313,44.689,island,453300,349.533772,20437,23543
5558,hull,lm,24.90405464,120.9670715,2,45.67638954,276.8369151,1037.233356,25.0363,mainland,,36542.58794,123057,440348
5559,hull,lm,40.80165482,117.7017975,4,696.6097831,757.3765604,839.0898778,40.80165,island,403000,24101.05597,306837,1160433
5560,hull,lm,26.41086388,250.4335556,2,14.83954961,832.9411061,1125.521609,26.41086,mainland,,110.6739318,12,12
5561,hull,lm,37.42277908,276.749794,3,480.288277,1050.87312,1138.809274,39.14984,island,8418800,2198.737123,252737,400876
5562,hull,lm,33.10635757,155.9451809,2,1026.699016,1276.888137,1311.218054,33.10636,mainland,,49.72587336,60,60
5563,hull,lm,28.34855461,142.2583191,2,118.916016,628.1034935,947.5572191,28.69715,mainland,,14316.15719,93510,328994
5564,hull,lm,37.99145889,235.005228,4,639.2033271,1143.574046,1161.374391,38.34972,island,15200,53.90801586,2045,2114
5565,hull,lm,28.0847683,211.7130356,2,43.9078633,322.7074975,240.2786199,28.08477,mainland,,9299.07697,97003,97541
5566,hull,lm,33.01699066,115.5919914,2,24.91372637,849.9053656,748.4848482,33.25418,mainland,,6718.142381,16697,37461
5567,hull,lm,37.26024246,313.9550171,3,179.8459781,1136.762889,1097.761974,38.16024,mainland,,1330.319431,146153,225588
5568,hull,lm,41.00645065,237.9372955,4,541.945795,828.2879128,800.0458487,42.94389,island,600,438.1411255,27125,27125
5569,hull,lm,27.28731728,143.3412048,2,39.0667831,268.6946148,652.3968332,28.38193,island,900,9980.978449,115152,188928
5570,hull,lm,21.62649536,309.9185486,4,336.5107081,485.6900162,1063.917472,24.49672,island,1148700,1589.44211,165580,248916
5571,hull,lm,27.57785797,280.3458633,4,83.21853272,494.4569061,485.6956537,27.61481,mainland,,105.6630285,13321,20675
5572,hull,lm,36.52671051,132.8590476,4,30.68870969,1149.799649,1087.041546,36.5714,island,10126700,8251.335044,64799,176040
5573,hull,lm,24.13349915,65.53732529,2,178.9492821,272.7197899,603.8959114,24.50937,mainland,,3389.517972,66710,272773
5574,hull,lm,28.95997429,289.1978516,2,35.72847611,732.8964461,1087.667216,28.95997,mainland,,113.4440002,12622,13655
5575,hull,lm,31.81510925,204.4878426,2,4.823425349,264.3721291,1119.120428,31.81511,mainland,,9098.182343,2391,2391
5576,hull,lm,21.24082565,67.64183731,4,261.5386511,1656.451953,1765.300254,24.07444,mainland,,192.0880769,11293,11293
5577,hull,lm,32.14378738,90.60711288,2,129.9339347,708.4737337,751.8222099,32.86448,island,3579000,8226.339129,148198,243068
5578,hull,lm,38.39951706,109.0322266,4,802.9689547,918.6234119,881.1583308,39.18616,mainland,,39.61115902,3184,3184
5579,hull,lm,29.13157082,235.0944092,4,483.54063,1507.759874,1484.772035,30.23895,mainland,,323.9120945,28675,47219
5580,hull,lm,43.71431732,274.9623718,4,199.9248372,484.475635,482.6328537,43.76883,island,206100,490.8458084,94191,213608
5581,hull,lm,32.81987381,61.9563179,3,63.91306209,1275.143168,1266.158685,32.81987,mainland,,219.7903416,7383,7383
5582,hull,lm,23.57008934,264.5852666,2,134.7627144,281.7441575,372.4770522,25.20657,mainland,,240.9657464,32259,49456
5583,hull,lm,36.81268692,306.4731979,4,780.8910529,1125.779537,1136.542213,40.70285,island,186700,128.5248338,5359,5359
5584,hull,lm,39.20317078,277.8511353,4,561.589747,948.0750313,912.2283894,39.30721,mainland,,326.2686395,33252,38612
5585,hull,lm,28.94510651,84.90168762,3,294.2807566,1497.954412,1399.903918,30.19664,mainland,,899.2530388,111440,146887
5586,hull,lm,31.24560356,178.984024,2,74.81073295,662.4396654,746.6633043,31.2839,island,3754900,673.7264475,69087,99897
5587,hull,lm,43.81630325,99.10294533,2,107.640717,874.7765063,641.6158708,43.8163,mainland,,9498.313494,86868,253545
5588,hull,lm,34.82065964,61.14790268,4,1018.631162,1250.459275,1123.718129,37.91477,mainland,,61.7413175,3516,3516
5589,hull,lm,43.42370605,244.6721992,3,485.8653955,730.4888614,718.5154104,44.98853,mainland,,609.2359981,49804,79400
5590,hull,lm,37.02272415,50.87302971,2,38.60033044,163.1286684,834.0908047,37.17327,island,131800,884.495685,85444,181386
5591,hull,lm,28.57140732,155.131237,5,147.7863189,263.7709731,570.8273345,29.6459,island,88200,12472.16161,167220,343024
5592,hull,lm,34.60856247,231.5090408,4,133.0486511,909.6554641,986.9107554,34.60856,mainland,,6709.138579,88668,291426
5593,hull,lm,31.70435333,57.72413349,3,329.1161609,1258.626869,1282.762883,31.70435,mainland,,690.4005351,112482,181675
5594,hull,lm,39.18975067,283.0860748,4,826.6508941,905.9941001,1002.52252,42.6353,island,28800,263.1431375,19914,50615
5595,hull,lm,29.43811607,151.6923203,4,14.20373302,1520.55272,1555.815192,30.0926,island,300,1453.97594,153127,202858
5596,hull,lm,40.03338623,29.70505667,2,756.3297144,1053.445136,961.1488977,40.4039,island,2780500,360.2324783,25653,25664
5597,hull,lm,39.71801376,152.9930305,2,61.45426483,719.7856189,724.0926599,39.92953,mainland,,3499.582844,49021,118410
5598,hull,lm,24.79707146,30.3217721,3,131.920479,1541.002798,1515.380971,25.89271,mainland,,353.5377321,45000,52864
5599,hull,lm,31.95706558,7.470436424,2,18.24815312,714.796991,832.3789433,31.96272,island,3754900,181.2021928,85348,169992
5600,hull,lm,40.57826614,129.6801281,2,649.0828514,1096.843268,948.5683835,44.99722,mainland,,37827.58169,206767,848616
5601,hull,lm,25.76926041,157.4859276,5,45.31948131,529.7418313,896.6452048,25.76926,mainland,,20142.74514,101914,426116
5602,hull,lm,32.54159927,92.67497736,2,11.06759534,648.3518724,682.2779964,32.59939,mainland,,240.8213687,21949,88531
5603,hull,lm,28.32250786,209.1889839,4,417.7631926,1339.238577,1263.14406,28.32251,mainland,,415.2705828,13970,13970
5604,hull,lm,37.0272522,155.8068161,2,144.9894383,1046.92542,1123.142463,37.02725,mainland,,192.7893722,17871,17871
5605,hull,lm,32.19548416,105.138979,2,2.299838298,710.1098363,1231.891363,32.21384,mainland,,6429.504812,80875,276648
5606,hull,lm,41.88347626,58.74229431,4,652.7930686,971.1268932,809.709062,42.73782,island,9426400,249.2125569,24614,52846
5607,hull,lm,36.77959061,48.60890579,1,43.61464954,1257.446565,1223.362279,37.30054,mainland,,201.4361037,17264,28052
5608,hull,lm,32.44966125,320.6500168,4,85.01979021,125.4340228,189.0006801,33.46892,island,15900,919.1285029,74527,129087
5609,hull,lm,25.35984612,152.8944,2,23.99775706,434.2669742,767.8495552,25.71469,mainland,,20773.87415,116774,445607
5610,hull,lm,31.64487076,103.1986523,4,47.78157745,1432.428616,1392.284491,31.64487,mainland,,620.1637753,72471,85371
5611,hull,lm,34.29084778,84.71362615,2,62.76810782,1330.822401,1228.724247,34.29085,mainland,,132.1057254,19952,19952
5612,hull,lm,38.68719101,246.3984833,4,77.73017889,1093.15179,955.4791226,40.44713,island,8255900,1780.92133,235209,356669
5613,hull,lm,31.91210747,76.20690441,3,266.8697686,1435.125617,1384.201059,35.28965,island,5900,310.8726589,85527,166500
5614,hull,lm,23.55575562,39.32217026,2,594.1917577,1252.494448,1396.310237,29.11569,island,4262900,203.330755,9891,9891
5615,hull,lm,26.52542496,61.95096664,5,161.9210763,803.8636257,1378.903792,28.048,mainland,,1596.369186,161414,248686
5616,hull,lm,30.66999435,61.03289509,4,49.37531072,1546.684588,1458.489833,30.95047,mainland,,451.2997182,77759,104644
5617,hull,lm,31.19066429,91.1520052,2,11.69137925,210.8120712,699.0429311,31.26438,mainland,,16902.49826,105539,435984
5618,hull,lm,33.38864517,137.9718285,5,55.48468498,1025.750165,1069.858257,35.57883,island,400,15293.45291,153940,345254
5619,hull,lm,36.54695129,9.265367448,2,46.93034999,711.1419303,977.5231839,36.58821,island,2885700,319.8871091,20417,20591
5620,hull,lm,40.07852936,281.8157234,2,91.61675059,725.2462518,880.2036,40.5338,island,371900,2736.086171,131683,250333
5621,hull,lm,23.2185688,148.7306702,3,402.2656162,1527.381608,1524.412701,24.70035,mainland,,303.470605,18669,18775
5622,hull,lm,36.68511581,123.3570919,2,64.7667229,795.8221197,848.670609,36.68512,mainland,,788.5067598,31228,32236
5623,hull,lm,36.8507309,200.4578659,4,985.7175416,1189.638958,1107.465088,37.32735,mainland,,22.91606093,5493,5493
5624,hull,lm,26.36280251,84.42353058,3,158.8542082,1456.935957,1619.395713,26.46504,mainland,,514.0576239,59004,77117
5625,hull,lm,28.83695221,107.7473087,5,142.5885147,1102.921104,1426.198972,29.35949,mainland,,13553.80004,130973,261417
5626,hull,lm,41.53139496,310.289801,2,530.3778195,923.9322885,925.6633924,43.1596,island,875200,668.8198833,26576,73775
5627,hull,lm,35.60632324,82.52847672,3,50.99423208,1351.926623,1187.006285,36.16507,mainland,,820.5427701,87319,151144
5628,hull,lm,34.02270508,212.6731033,4,31.71862798,1130.13471,1267.460309,34.13142,mainland,,2207.691797,284985,439008
5629,hull,lm,34.30532455,162.586586,2,19.74326373,891.2868462,979.835882,34.36238,mainland,,6681.292356,44283,126252
5630,hull,lm,25.09850693,259.9598312,4,294.0098568,1231.717095,1469.796247,27.98367,mainland,,208.8631479,39455,90007
5631,hull,lm,34.8978653,28.15119505,4,173.8003718,164.2029381,897.193333,35.3971,island,8600,765.7832414,74416,92805
5632,hull,lm,31.20775795,176.5489105,2,18.63441732,847.5142167,1238.751229,31.32251,mainland,,17488.17242,82047,286259
5633,hull,lm,30.85272598,91.46879578,2,107.3589032,702.8829855,726.0540368,33.13246,island,4700,6934.809991,34488,127116
5634,hull,lm,33.06375122,325.7521973,2,10.32581704,1232.161703,1356.696699,33.14423,mainland,,571.2206079,39546,39546
5635,hull,lm,34.63877869,117.3029766,2,54.31993784,1091.790509,1093.076033,34.86695,island,3162100,9237.505577,80499,189111
5636,hull,lm,42.38965607,101.9105682,4,609.6438641,697.7232297,670.5891469,42.47475,mainland,,320.0071917,19530,19543
5637,hull,lm,32.64352798,210.8420296,2,30.05133427,109.1330888,645.8395574,32.89737,mainland,,10215.41665,113526,288498
5638,hull,lm,30.30566788,72.53003845,2,24.29001876,121.753528,499.3303207,30.44699,mainland,,10380.711,111983,275912
5639,hull,lm,35.22091293,265.9810524,2,35.1210424,993.9858038,1014.125932,35.25836,island,693700,1630.664091,54628,139106
5640,hull,lm,39.17083359,168.183548,2,922.4779307,868.4557776,965.5349124,40.86388,island,439500,113.7752945,2757,2757
5641,hull,lm,25.10891342,274.9014842,4,192.8035372,249.2196905,999.4986795,25.20152,mainland,,163.6129174,8499,8689
5642,hull,lm,28.63923264,218.8073769,4,27.92931769,1475.176808,1240.740911,28.8612,mainland,,182.1680907,12295,24491
5643,hull,lm,33.74832916,45.19076099,4,222.8050965,789.8661067,1235.593646,34.36434,island,41300,906.5849263,120599,171482
5644,hull,lm,26.37726593,107.559536,2,43.53453568,231.5422893,581.1975366,26.387,mainland,,180.8141667,34458,36120
5645,hull,lm,27.3553791,105.1499832,4,359.500078,1506.532096,1431.564572,30.91573,mainland,,1749.016694,33864,41712
5646,hull,lm,29.99822998,78.42498016,2,33.40718132,775.6942297,1143.009698,30.19449,mainland,,284.1152998,13042,14564
5647,hull,lm,27.04779243,231.9324532,2,76.47454663,181.3537085,312.6315098,27.30775,mainland,,130.1342472,19090,71465
5648,hull,lm,32.40860367,243.240242,2,22.38609829,551.4583825,832.9289142,32.50784,mainland,,288.5462015,14105,24144
5649,hull,lm,37.86728287,131.5729275,2,111.0382208,1010.564092,951.5718353,37.86728,mainland,,3667.889471,59775,138812
5650,hull,lm,28.8795414,28.86431658,4,259.7509464,1132.894476,1225.571775,29.02144,mainland,,30.40883205,2200,2200
5651,hull,lm,39.17899323,189.3124466,4,527.8059058,1067.640546,1063.76387,41.59985,mainland,,7800.310613,49318,143960
5652,hull,lm,41.00265503,175.709343,3,738.4027286,867.7786945,834.6463786,41.00266,island,8077800,121.8796428,518,518
5653,hull,lm,32.88612366,121.3002777,2,4.267297724,585.3579637,698.6913655,33.02385,island,500,10327.47729,53931,180784
5654,hull,lm,26.22403336,203.5904732,4,129.8797899,1561.482591,1594.618087,27.22895,mainland,,248.5370361,27415,37247
5655,hull,lm,35.02896118,313.1621552,2,548.0133983,813.8054841,995.5422379,36.29176,island,2885700,637.6745764,82543,102441
5656,hull,lm,31.77612495,275.1479919,2,46.60866542,370.3675074,1189.609539,31.77612,mainland,,386.6264834,23061,58826
5657,hull,lm,41.99254608,279.2795456,2,574.1821403,516.5679578,616.236805,44.01728,island,1859700,339.1630886,18219,22757
5658,hull,lm,30.20183182,145.6846512,4,222.290316,1291.987452,1430.302553,30.95558,island,17300,331.1735296,27498,27578
5659,hull,lm,32.86148071,163.9545097,4,131.6404272,1407.74833,1349.419247,33.56802,mainland,,108.0214787,50427,114812
5660,hull,lm,21.7034874,168.8839645,4,503.2879858,1653.884543,1700.019469,26.45038,mainland,,116.497497,7826,7852
5661,hull,lm,38.59411621,181.4900894,5,182.8370274,851.6161354,1087.392992,41.89476,island,61400,14513.896,269463,541942
5662,hull,lm,28.84282875,134.2621765,2,22.84458235,1404.587496,1471.156174,29.08225,mainland,,24724.26314,120342,413271
5663,hull,lm,37.6599884,261.3382392,3,841.9688232,786.4227499,697.5632006,39.05713,mainland,,54.25605402,1009,1009
5664,hull,lm,36.51595688,116.2422729,2,730.1183079,672.6229533,951.7847215,37.54253,mainland,,9998.727218,28928,74285
5665,hull,lm,29.27455139,292.5780273,5,159.5163476,250.6155907,608.5847403,29.55444,island,88200,718.9780543,165186,258588
5666,hull,lm,28.90980721,234.8080223,2,39.74752007,248.8883274,174.5750672,29.09773,mainland,,311.1310248,28202,84329
5667,hull,lm,38.21317291,221.5391724,4,309.5139319,1005.539263,1006.669067,40.07851,mainland,,32192.37199,238695,527065
5668,hull,lm,41.92389297,152.4545776,2,381.1680497,512.094019,668.5828141,42.31835,island,2235000,14955.2889,180309,434819
5669,hull,lm,40.61436462,273.2859924,4,663.7537217,821.6201283,864.5300623,41.42049,island,58800,17621.38198,73189,202795
5670,hull,lm,25.63285255,56.9940424,2,214.1786706,1556.519725,1544.033591,25.89428,island,3196900,24.35970848,2110,2110
5671,hull,lm,21.18008232,276.7569122,2,337.2490721,1492.730216,1519.512062,24.06459,island,3296200,6673.96713,27531,108544
5672,hull,lm,42.74636459,166.0484657,3,648.970459,750.8487436,706.44087,43.29818,mainland,,10343.34786,83627,221630
5673,hull,lm,35.34996033,192.9069557,2,189.3000455,285.2425624,258.9829135,36.10554,island,20000,44589.16567,210511,783195
5674,hull,lm,37.73459244,51.15802876,2,528.8775818,1013.947548,923.4212779,38.1069,mainland,,477.7523752,23234,52288
5675,hull,lm,32.78087997,168.3142029,2,120.9836804,679.5788255,746.9325681,33.2453,island,3421500,738.503524,61437,78730
5676,hull,lm,27.7500267,89.36940384,2,25.07301291,542.2783404,691.8923119,27.76513,mainland,,885.8016717,109105,165895
5677,hull,lm,35.50030899,249.0035362,4,24.05100519,24.05100519,922.2253166,35.50031,island,3000,8673.305296,338822,593205
5678,hull,lm,29.19799805,73.00429153,2,1137.858619,1370.306347,1352.728494,31.53529,mainland,,71.01466311,10643,10937
5679,hull,lm,31.96406174,218.5220337,2,26.69752052,645.2986879,754.3123408,31.96406,island,3754900,398.7106674,61525,77426
5680,hull,lm,38.53284454,256.5713272,2,127.4853485,719.9075453,754.896626,38.87196,island,2656200,4941.517732,55031,151125
5681,hull,lm,33.69597244,102.7405663,2,12.88956939,135.6848356,459.9539335,33.70396,island,16100,20194.60161,199924,443739
5682,hull,lm,31.39129257,168.2338486,2,6.07194306,193.4212227,781.4621546,31.45453,mainland,,17699.55322,130565,488514
5683,hull,lm,32.97121811,278.6138,4,119.200315,1331.624577,1341.195192,37.4481,island,1000,40472.95828,121401,485743
5684,hull,lm,32.70175171,107.1916855,2,16.55596049,463.4933476,1312.60403,32.748,mainland,,6660.881614,125983,477586
5685,hull,lm,29.5054493,209.8531952,2,110.3764084,1299.229157,1389.778952,29.50545,mainland,,14.97091658,17572,17872
5686,hull,lm,28.15973854,232.6561661,2,286.9652726,246.8017871,185.7054018,28.76567,mainland,,856.0453256,45093,163928
5687,hull,lm,31.71947289,173.3264557,2,2.309363799,250.740014,1077.341402,31.76,mainland,,13809.74255,102503,371184
5688,hull,lm,30.28534889,117.6098892,2,51.95054603,158.6368916,396.4117964,30.57663,mainland,,412.5895071,43498,57810
5689,hull,lm,42.62547302,339.9886322,2,305.3569073,773.8078234,779.0689654,42.62547,mainland,,730.7225364,79638,115568
5690,hull,lm,35.74269485,50.97594478,4,24.91796228,64.85963556,164.4573148,36.35885,island,1000,48493.0529,395382,995352
5691,hull,lm,35.23423004,266.4593581,4,140.0812983,1316.668333,1230.685488,36.95438,island,10800,725.2930001,162210,209425
5692,hull,lm,44.56537247,116.2493861,5,354.862945,479.3415707,487.7839695,44.56672,island,251600,9989.473218,305027,928885
5693,hull,lm,29.0857811,192.6466095,2,9.344522379,867.6010882,1197.838423,29.11138,mainland,,234.3418223,8835,8835
5694,hull,lm,32.0497551,296.4358826,2,13.91902789,342.8899049,1158.879698,32.13705,mainland,,445.0581611,19224,25184
5695,hull,lm,32.47707367,86.28654861,4,126.8602931,1281.547055,1262.806659,34.30763,island,28700,180.9868088,20619,28625
5696,hull,lm,41.00860596,43.37852669,2,189.9534088,819.6108643,796.7019861,41.54953,island,2345500,802.5179632,141880,236823
5697,hull,lm,43.08233261,62.04608059,4,706.0788248,702.9468723,669.084246,43.37926,mainland,,57.10121521,9071,9192
5698,hull,lm,25.16314507,109.9226017,2,88.26346776,287.0611583,648.2587437,25.31277,mainland,,579.7218196,57459,95518
5699,hull,lm,39.95277023,104.6837921,2,982.9863533,1056.42403,1042.634117,43.03782,island,104000,537.4138718,28967,94803
5700,hull,lm,38.53834152,232.0657501,4,125.5506539,107.8667863,486.417613,40.4764,island,1900,48047.05095,450677,1059617
5701,hull,lm,34.59718704,153.1113586,2,35.77488858,122.0147803,780.9761041,35.8339,island,6800,30477.36438,228160,487525
